,decile1b,decile3,decile1,lsat,ugpa,DOB_yr,fam_inc,tier,grad,fulltime,race1_asian,race1_black,race1_hisp,race1_other,race1_white,gender
21621,9.0,9.0,9.0,40.0,2.5,62.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
11637,5.5284814690188915,5.525933759553911,5.708233638282899,34.0,2.9,69.0,4.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
21152,5.5284814690188915,5.525933759553911,5.708233638282899,44.0,3.8,60.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
9278,7.0,5.0,7.0,41.0,3.6,69.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2404,5.5284814690188915,5.525933759553911,5.708233638282899,39.0,3.4,68.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
10289,6.0,8.0,6.0,34.0,3.6,69.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
18534,5.5284814690188915,5.525933759553911,8.0,40.0,3.0,65.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
18843,3.0,4.0,3.0,32.5,3.0,64.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
18050,5.5284814690188915,5.525933759553911,5.708233638282899,33.0,3.0,63.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
8688,5.0,6.0,5.0,46.0,3.6,68.0,5.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6049,8.0,8.0,8.0,43.0,2.2,59.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10149,3.0,2.0,3.0,35.0,3.6,69.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
12517,9.0,10.0,9.0,37.0,2.8,68.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
15662,2.0,2.0,2.0,35.0,2.7,69.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
13750,3.0,4.0,4.0,33.0,3.7,63.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4315,4.0,4.0,5.0,36.0,3.3,68.0,3.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
19376,7.0,7.0,7.0,34.0,3.0,63.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8675,4.0,4.0,4.0,36.0,3.6,58.0,3.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
3056,1.0,2.0,1.0,30.0,3.4,68.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
21133,8.0,7.0,8.0,41.0,3.8,69.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5099,9.0,9.0,9.0,47.0,3.3,68.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
10004,7.0,9.0,7.0,43.0,3.6,64.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
8046,8.0,7.0,8.0,37.5,3.2,70.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3721,5.5284814690188915,5.525933759553911,3.0,45.0,3.4,69.0,5.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
19196,4.0,3.0,4.0,34.0,3.0,69.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3297,2.0,3.0,2.0,37.0,3.4,66.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
14834,9.0,9.0,9.0,36.0,3.7,70.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4566,2.0,3.0,2.0,43.0,3.3,65.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4216,9.0,7.0,9.0,36.0,3.3,63.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
3100,8.0,8.0,8.0,41.0,3.4,62.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3611,9.0,9.0,9.0,37.0,3.4,68.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
13104,10.0,9.0,10.0,42.0,3.9,65.0,3.466045754589022,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
6832,3.0,2.0,3.0,35.0,3.2,59.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5898,5.0,6.0,5.0,34.0,3.3,69.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5458,2.0,2.0,2.0,39.0,3.3,68.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
21118,9.0,9.0,9.0,41.0,3.8,69.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
14826,6.0,8.0,6.0,36.0,3.7,69.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
14423,5.0,6.0,5.0,32.0,3.7,59.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7556,9.0,9.0,9.0,36.0,3.2,65.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7785,8.0,6.0,8.0,33.0,3.2,64.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
15342,6.0,3.0,6.0,34.0,2.7,65.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
21079,4.0,1.0,4.0,39.0,3.8,63.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
10722,6.0,8.0,7.0,27.0,2.9,69.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
8632,6.0,8.0,7.0,39.0,3.6,64.0,4.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
18997,9.0,9.0,9.0,37.0,3.0,70.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
15094,8.0,9.0,9.0,35.0,3.7,67.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17894,1.0,1.0,1.0,40.0,3.1,70.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5040,7.0,8.0,7.0,39.5,3.3,66.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10741,2.0,2.0,2.0,35.0,2.9,68.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
472,5.5284814690188915,5.525933759553911,9.0,41.0,3.5,66.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11421,4.0,3.0,4.0,37.0,2.9,69.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
6879,7.0,3.0,7.0,46.0,3.2,67.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
89,2.0,1.0,2.0,43.0,3.5,67.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
12153,8.0,6.0,8.0,31.0,2.8,62.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
15195,2.0,1.0,2.0,33.0,2.7,64.0,5.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3977,7.0,1.0,7.0,39.0,3.4,57.0,4.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
6806,10.0,10.0,10.0,41.0,3.2,69.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
6628,5.0,4.0,5.0,36.0,3.2,66.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
14818,9.0,10.0,9.0,41.0,3.7,58.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
9510,8.0,7.0,8.0,43.0,3.6,67.0,3.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18621,9.0,10.0,9.0,43.0,3.0,66.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
14081,2.0,1.0,3.0,34.0,3.7,68.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
1763,6.0,5.0,6.0,42.0,3.5,71.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1755,5.5284814690188915,5.525933759553911,10.0,37.0,3.5,66.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4095,7.0,9.0,7.0,33.0,3.3,66.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
13044,5.0,5.0,6.0,40.0,3.9,65.44071208122736,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2218,3.0,5.0,4.0,37.0,3.4,69.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
21636,7.0,6.0,7.0,43.0,2.5,67.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7048,9.0,9.0,9.0,38.0,3.2,61.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1661,8.0,8.0,8.0,26.0,3.5,69.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2100,3.0,3.0,3.0,36.0,3.4,67.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3615,3.0,4.0,3.0,38.5,3.4,67.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18382,5.0,3.0,5.0,35.7,3.0,68.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
8935,9.0,9.0,9.0,36.0,3.6,63.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6896,9.0,8.0,9.0,33.0,3.2,68.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1815,10.0,10.0,10.0,42.0,3.5,59.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2758,5.5284814690188915,5.525933759553911,5.708233638282899,42.0,3.4,69.0,3.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6357,6.0,4.0,6.0,35.0,3.2,56.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
8475,3.0,5.0,4.0,27.5,2.4,66.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5140,9.0,10.0,9.0,39.0,3.3,50.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10655,3.0,2.0,4.0,35.0,2.9,55.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
5264,5.0,5.0,5.0,42.0,3.3,69.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18100,8.0,6.0,8.0,39.0,3.0,68.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
14738,5.5284814690188915,5.525933759553911,5.708233638282899,43.0,3.7,67.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1888,5.0,10.0,6.0,33.0,3.5,69.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
18722,7.0,7.0,7.0,35.0,3.0,62.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5159,4.0,6.0,5.0,40.0,3.3,69.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9971,10.0,9.0,10.0,33.0,3.6,69.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4577,3.0,2.0,4.0,36.0,3.3,69.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3000,7.0,7.0,7.0,36.0,3.4,68.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
8662,8.0,8.0,8.0,38.5,3.6,67.0,5.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3953,6.0,3.0,6.0,40.0,3.4,67.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4757,7.0,2.0,7.0,38.0,3.3,69.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
9304,4.0,5.0,4.0,33.0,3.6,68.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6539,10.0,9.0,10.0,35.0,3.2,67.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10672,3.0,3.0,3.0,37.0,2.9,68.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
11321,1.0,2.0,1.0,26.0,2.9,64.0,1.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
16478,10.0,10.0,10.0,42.0,3.1,61.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
15636,3.0,3.0,3.0,28.0,2.7,69.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4463,5.5284814690188915,5.525933759553911,5.708233638282899,25.0,3.3,69.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
8951,9.0,7.0,9.0,48.0,3.6,68.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9909,6.0,6.0,6.0,42.0,3.6,68.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10328,9.0,9.0,9.0,34.0,3.6,63.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4237,10.0,8.0,10.0,37.0,3.3,69.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
8738,6.0,6.0,6.0,41.0,3.6,67.0,3.466045754589022,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5767,8.0,9.0,8.0,40.0,3.3,67.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2991,1.0,1.0,1.0,38.0,3.4,69.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2501,1.0,2.0,1.0,23.5,3.4,68.0,3.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5075,9.0,9.0,9.0,34.0,3.3,68.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8612,6.0,7.0,6.0,38.0,3.6,67.0,3.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8348,5.5284814690188915,5.525933759553911,5.708233638282899,27.0,2.4,66.0,3.0,3.768813589709112,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
3643,9.0,9.0,9.0,33.5,3.4,63.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
9375,9.0,9.0,9.0,48.0,3.6,67.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
20506,3.0,3.0,3.0,42.0,3.8,68.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
18826,7.0,8.0,7.0,31.0,3.0,65.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
21619,7.0,5.0,8.0,29.0,2.5,66.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1127,7.0,6.0,7.0,44.0,3.5,66.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
11262,2.0,1.0,3.0,37.0,2.9,68.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
15296,8.0,7.0,8.0,40.0,2.7,67.0,3.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1395,6.0,6.0,6.0,37.0,3.5,68.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
11419,2.0,2.0,3.0,40.0,2.9,63.0,3.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
19351,9.0,9.0,9.0,38.0,3.0,49.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
22249,9.0,6.0,9.0,44.0,2.0,64.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1633,6.0,7.0,6.0,34.0,3.5,33.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2237,7.0,9.0,7.0,39.0,3.4,52.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8515,6.0,4.0,6.0,36.0,2.4,60.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
7512,6.0,6.0,6.0,37.0,3.2,67.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
407,6.0,8.0,6.0,35.0,3.5,69.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12374,2.0,1.0,2.0,39.0,2.8,57.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11337,4.0,8.0,4.0,35.0,2.9,58.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3315,2.0,3.0,2.0,28.0,3.4,69.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
12609,10.0,8.0,10.0,36.0,2.8,62.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5115,5.5284814690188915,5.525933759553911,5.708233638282899,41.0,3.3,69.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
14198,2.0,4.0,2.0,27.5,3.7,45.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1314,8.0,7.0,8.0,34.5,3.5,67.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
20500,4.0,2.0,4.0,39.0,3.8,66.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1538,10.0,10.0,10.0,48.0,3.5,59.0,3.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1629,1.0,1.0,1.0,33.0,3.5,66.0,2.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
19801,5.0,6.0,5.0,41.0,2.6,66.0,4.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
10907,1.0,1.0,1.0,39.0,2.9,69.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
22236,1.0,3.0,2.0,39.0,2.0,65.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
6228,4.0,3.0,5.0,34.0,3.2,69.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
17667,10.0,9.0,10.0,31.5,3.1,65.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2125,10.0,10.0,10.0,40.0,3.4,66.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
20252,2.0,2.0,2.0,31.0,2.6,63.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
14839,4.0,5.0,4.0,30.0,3.7,68.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6010,1.0,1.0,1.0,24.5,2.2,66.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5135,4.0,4.0,4.0,38.0,3.3,68.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9198,2.0,1.0,2.0,33.0,3.6,69.0,5.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
20395,10.0,10.0,10.0,44.0,3.8,68.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12634,1.0,1.0,2.0,35.0,2.8,54.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
17472,6.0,8.0,7.0,30.5,3.1,69.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6360,6.0,6.0,6.0,36.0,3.2,69.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
9739,4.0,3.0,4.0,41.0,3.6,68.0,3.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2770,4.0,1.0,4.0,36.0,3.4,58.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
21,1.0,1.0,1.0,30.0,3.5,69.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
21797,4.0,3.0,5.0,29.0,2.5,64.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
10610,7.0,6.0,7.0,39.0,2.9,68.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
19056,2.0,3.0,2.0,33.0,3.0,69.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
8312,1.0,1.0,1.0,41.0,2.4,61.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1808,4.0,4.0,4.0,34.0,3.5,68.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
7313,3.0,2.0,3.0,35.5,3.2,69.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
11352,1.0,5.0,1.0,39.0,2.9,68.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5335,3.0,1.0,3.0,32.0,3.3,69.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
9351,5.5284814690188915,5.525933759553911,5.708233638282899,38.0,3.6,69.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10967,8.0,9.0,8.0,41.0,2.9,65.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
9994,8.0,7.0,8.0,35.5,3.6,69.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12197,2.0,2.0,2.0,32.0,2.8,67.0,3.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3787,7.0,7.0,7.0,37.0,3.4,69.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3854,5.5284814690188915,5.525933759553911,10.0,40.0,3.4,68.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18510,4.0,4.0,5.0,28.0,3.0,68.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
13605,6.0,6.0,6.0,43.0,3.9,69.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7570,6.0,8.0,6.0,37.0,3.2,68.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
18248,1.0,1.0,1.0,34.0,3.0,58.0,3.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
15181,3.0,2.0,4.0,44.0,2.7,67.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
18604,8.0,4.0,8.0,36.0,3.0,69.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1675,2.0,1.0,2.0,35.0,3.5,60.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4060,3.0,3.0,4.0,44.0,3.3,69.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
19771,5.0,4.0,5.0,25.0,2.6,64.0,5.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
14121,8.0,6.0,8.0,38.0,3.7,68.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
18607,1.0,2.0,1.0,31.0,3.0,55.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
11344,2.0,1.0,2.0,39.0,2.9,69.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17658,4.0,8.0,4.0,41.0,3.1,69.0,4.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
5267,2.0,4.0,2.0,40.0,3.3,60.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
283,1.0,1.0,1.0,44.0,3.5,69.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
9205,8.0,9.0,8.0,40.0,3.6,68.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
16955,2.0,3.0,3.0,36.0,3.1,68.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9580,10.0,10.0,10.0,39.0,3.6,68.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
20120,4.0,2.0,5.0,31.0,2.6,68.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
4130,10.0,10.0,10.0,33.0,3.3,64.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17228,3.0,4.0,4.0,32.0,3.1,68.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
18900,10.0,6.0,10.0,33.5,3.0,68.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
484,1.0,2.0,1.0,35.0,3.5,50.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11716,6.0,2.0,6.0,34.0,2.9,50.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
10045,3.0,8.0,4.0,38.0,3.6,69.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3247,5.5284814690188915,5.525933759553911,5.708233638282899,36.0,3.4,67.0,3.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
20442,9.0,10.0,9.0,45.0,3.8,64.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
162,8.0,4.0,8.0,28.0,3.5,69.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1589,9.0,9.0,9.0,39.0,3.5,64.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8057,8.0,9.0,8.0,39.5,3.2,64.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
13514,10.0,10.0,10.0,32.0,3.9,69.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18908,10.0,8.0,10.0,33.0,3.0,63.0,3.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
8959,3.0,2.0,3.0,33.0,3.6,67.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
14084,2.0,2.0,2.0,38.0,3.7,61.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
