,decile1b,decile3,ID,decile1,sex,lsat,ugpa,zfygpa,grad,zgpa,fulltime,fam_inc,age,gender,male,race1,other,pass_bar,bar,tier,gpa
14332,1.0,3.0,13068,2.0,2.0,26.3,3.7,-1.14,1,-0.77,1.0,3.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,3.7
14333,10.0,10.0,13112,10.0,2.0,32.0,3.7,1.44,1,1.86,1.0,4.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,3.7
14334,6.0,5.0,13113,6.0,2.0,38.0,3.7,0.17,1,-0.11,1.0,4.0,-67.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,3.7
14335,7.0,8.0,13127,8.0,2.0,40.0,3.7,0.6,1,0.76,1.0,2.0,-59.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.7
14336,6.0,6.0,13177,6.0,1.0,42.0,3.7,0.18,1,0.24,1.0,4.0,-66.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,3.7
14337,9.0,9.0,13197,9.0,1.0,40.0,3.7,1.04,1,0.86,1.0,3.0,-66.0,0.0,0.0,white,0,1,a Passed 1st time,6.0,3.7
14338,5.0,6.0,13204,5.0,1.0,40.0,3.7,-0.16,1,0.05,1.0,4.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,6.0,3.7
14339,4.0,5.0,13250,4.0,1.0,36.0,3.7,-0.33,1,-0.05,2.0,2.0,-39.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.7
14340,2.0,5.0,13266,2.0,2.0,35.0,3.7,-0.85,1,-0.12,1.0,4.0,-60.0,1.0,1.0,white,0,1,a Passed 1st time,5.0,3.7
14341,3.0,3.0,13280,4.0,1.0,36.0,3.7,-0.5,1,-0.64,1.0,4.0,-58.0,0.0,0.0,white,0,1,a Passed 1st time,5.0,3.7
14342,7.0,6.0,13283,7.0,1.0,32.0,3.7,0.38,1,0.26,1.0,3.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,3.7
14343,6.0,6.0,13290,6.0,1.0,33.0,3.7,0.1,1,0.1,1.0,4.0,-66.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.7
14344,6.0,6.0,13294,6.0,2.0,35.0,3.7,0.17,1,0.1,1.0,4.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.7
14345,3.0,4.0,13298,3.0,2.0,28.0,3.7,-0.66,1,-0.29,1.0,4.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.7
14346,4.0,5.0,13319,4.0,1.0,41.0,3.7,-0.24,1,-0.13,1.0,3.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,3.7
14347,2.0,2.0,13333,2.0,1.0,40.0,3.7,-0.89,1,-1.08,1.0,3.0,-64.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.7
14348,7.0,7.0,13340,7.0,1.0,40.0,3.7,0.44,1,0.49,1.0,3.0,-58.0,0.0,0.0,white,0,1,a Passed 1st time,5.0,3.7
14349,1.0,1.0,13366,1.0,2.0,42.0,3.7,-2.56,1,-2.11,1.0,5.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,5.0,3.7
14350,5.5284814690188915,5.525933759553911,13369,5.708233638282899,2.0,35.0,3.7,0.08606777762218175,1,0.008756037503551469,1.0,3.0,-66.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.7
14351,8.0,8.0,13384,8.0,1.0,37.0,3.7,0.63,1,0.62,1.0,4.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,3.7
14352,2.0,3.0,13391,2.0,1.0,32.0,3.7,-0.85,1,-0.79,1.0,4.0,-62.0,0.0,0.0,white,0,1,b Passed 2nd time,5.0,3.7
14353,6.0,7.0,13418,7.0,1.0,43.0,3.7,0.35,1,0.35,1.0,4.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,6.0,3.7
14354,3.0,2.0,13440,3.0,2.0,39.0,3.7,-0.67,1,-1.22,1.0,2.0,-58.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.7
14355,5.0,6.0,13494,6.0,2.0,44.0,3.7,0.03,1,0.1,1.0,2.0,-62.0,1.0,1.0,other,1,1,a Passed 1st time,5.0,3.7
14356,8.0,8.0,13502,8.0,1.0,27.0,3.7,0.75,1,0.79,1.0,3.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,2.0,3.7
14357,1.0,1.0,13507,1.0,2.0,36.0,3.7,-1.78,1,-1.53,1.0,4.0,-51.0,1.0,1.0,white,0,1,b Passed 2nd time,4.0,3.7
14358,10.0,10.0,13511,10.0,2.0,46.0,3.7,2.64,1,2.52,1.0,5.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,6.0,3.7
14359,5.0,9.0,13514,5.0,1.0,44.0,3.7,-0.14,1,1.03,1.0,5.0,-58.0,0.0,0.0,white,0,1,a Passed 1st time,5.0,3.7
14360,5.0,7.0,13520,5.0,1.0,48.0,3.7,-0.15,1,0.39,1.0,5.0,-60.0,0.0,0.0,white,0,1,a Passed 1st time,5.0,3.7
14361,5.0,4.0,13523,6.0,1.0,30.0,3.7,0.0,1,-0.36,1.0,4.0,-63.0,0.0,0.0,white,0,1,a Passed 1st time,2.0,3.7
14362,8.0,9.0,13539,8.0,2.0,39.0,3.7,0.74,1,1.22,2.0,4.0,-47.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,3.7
14363,9.0,9.0,13608,9.0,2.0,44.0,3.7,1.15,1,0.94,1.0,4.0,-67.0,1.0,1.0,white,0,1,a Passed 1st time,5.0,3.7
14364,10.0,10.0,13648,10.0,2.0,29.0,3.7,1.62,1,2.26,1.0,4.0,-60.0,1.0,1.0,white,0,1,a Passed 1st time,2.0,3.7
14365,4.0,2.0,13693,4.0,2.0,34.0,3.7,-0.37,1,-0.95,1.0,3.0,-52.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,3.7
14366,10.0,10.0,13697,10.0,1.0,38.0,3.7,1.86,1,2.1,1.0,2.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.7
14367,10.0,10.0,13749,10.0,2.0,47.0,3.7,2.37,1,2.29,1.0,3.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.7
14368,1.0,1.0,13760,1.0,1.0,42.0,3.7,-2.36,1,-2.62,1.0,2.0,-62.0,0.0,0.0,asian,0,1,a Passed 1st time,5.0,3.7
14369,6.0,6.0,13765,6.0,2.0,47.0,3.7,0.19,1,0.17,1.0,4.0,-58.0,1.0,1.0,white,0,1,a Passed 1st time,5.0,3.7
14370,7.0,5.0,13771,7.0,2.0,38.0,3.7,0.4,1,-0.05,1.0,2.0,-59.0,1.0,1.0,white,0,1,a Passed 1st time,5.0,3.7
14371,5.5284814690188915,5.525933759553911,13776,5.708233638282899,1.0,39.0,3.7,0.08606777762218175,1,0.008756037503551469,1.0,2.0,-60.0,0.0,0.0,white,0,1,a Passed 1st time,6.0,3.7
14372,9.0,9.0,13780,9.0,2.0,43.0,3.7,0.95,1,1.2,1.0,5.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,5.0,3.7
14373,8.0,9.0,13805,8.0,2.0,36.0,3.7,0.82,1,0.97,1.0,2.0,-56.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,3.7
14374,7.0,7.0,13807,7.0,1.0,32.0,3.7,0.37,1,0.28,1.0,4.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.7
14375,7.0,6.0,13826,7.0,2.0,36.0,3.7,0.36,1,0.14,1.0,4.0,-66.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,3.7
14376,10.0,10.0,13883,10.0,1.0,40.0,3.7,1.77,1,1.43,1.0,4.0,-56.0,0.0,0.0,white,0,1,a Passed 1st time,1.0,3.7
14377,7.0,7.0,13959,7.0,1.0,43.0,3.7,0.55,1,0.3,1.0,3.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,6.0,3.7
14378,9.0,10.0,13968,9.0,2.0,47.0,3.7,1.44,1,1.59,1.0,4.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,6.0,3.7
14379,2.0,1.0,13969,2.0,1.0,42.0,3.7,-1.1,1,-1.43,1.0,3.0,-62.0,0.0,0.0,white,0,1,b Passed 2nd time,5.0,3.7
14380,6.0,5.0,13979,6.0,1.0,37.0,3.7,0.16,1,-0.21,1.0,4.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.7
14381,1.0,3.0,14000,1.0,1.0,41.0,3.7,-1.33,1,-0.57,1.0,3.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,5.0,3.7
14382,4.0,4.0,14003,4.0,1.0,30.5,3.7,-0.39,1,-0.31,1.0,3.0,-61.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.7
14383,10.0,9.0,14004,10.0,1.0,39.0,3.7,1.74,1,1.12,1.0,4.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.7
14384,5.5284814690188915,5.525933759553911,14017,2.0,2.0,46.0,3.7,-1.06,1,0.008756037503551469,1.0,4.0,-62.0,1.0,1.0,asian,0,1,a Passed 1st time,6.0,3.7
14385,4.0,3.0,14030,4.0,1.0,38.0,3.7,-0.28,1,-0.59,1.0,3.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,3.7
14386,9.0,8.0,14185,9.0,2.0,45.0,3.7,0.89,1,0.62,1.0,1.0,-62.0,1.0,1.0,asian,0,1,a Passed 1st time,5.0,3.7
14387,5.0,4.0,14197,5.0,1.0,41.0,3.7,-0.05,1,-0.38,1.0,3.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,6.0,3.7
14388,4.0,2.0,14202,5.0,1.0,38.0,3.7,-0.23,1,-1.01,2.0,3.0,-65.0,0.0,0.0,white,0,0,c Failed,2.0,3.7
14389,6.0,3.0,14216,6.0,2.0,40.0,3.7,0.14,1,-0.61,1.0,4.0,-63.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.7
14390,8.0,7.0,14230,8.0,2.0,34.5,3.7,0.67,1,0.45,1.0,3.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,5.0,3.7
14391,4.0,3.0,14231,4.0,2.0,36.0,3.7,-0.34,1,-0.66,1.0,2.0,-59.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.7
14392,10.0,10.0,14253,10.0,1.0,45.0,3.7,1.96,1,2.5,1.0,4.0,-62.0,0.0,0.0,asian,0,1,a Passed 1st time,2.0,3.7
14393,2.0,2.0,14260,3.0,2.0,36.0,3.7,-0.79,1,-1.08,1.0,4.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.7
14394,8.0,7.0,14271,8.0,2.0,33.0,3.7,0.67,1,0.5,1.0,3.0,-54.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,3.7
14395,9.0,9.0,14285,9.0,1.0,41.0,3.7,1.21,1,0.98,1.0,4.0,-61.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,3.7
14396,4.0,4.0,14288,4.0,1.0,42.0,3.7,-0.27,1,-0.26,1.0,5.0,-63.0,0.0,0.0,white,0,1,a Passed 1st time,5.0,3.7
14397,3.0,6.0,14302,3.0,1.0,46.0,3.7,-0.58,1,0.06,1.0,4.0,-60.0,0.0,0.0,white,0,1,a Passed 1st time,6.0,3.7
14398,10.0,5.0,14308,10.0,2.0,37.0,3.7,2.17,1,-0.17,1.0,3.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,6.0,3.7
14399,5.0,6.0,14342,5.0,2.0,40.0,3.7,-0.12,1,0.17,1.0,3.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,3.7
14400,6.0,7.0,14374,6.0,2.0,44.0,3.7,0.16,1,0.35,1.0,4.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,6.0,3.7
14401,9.0,10.0,14401,9.0,1.0,42.0,3.7,1.14,1,1.29,1.0,5.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,5.0,3.7
14402,10.0,10.0,14447,10.0,1.0,39.0,3.7,1.31,1,1.56,1.0,4.0,-56.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,3.7
14403,8.0,9.0,14464,8.0,1.0,26.0,3.7,0.8,1,0.88,1.0,2.0,-67.0,0.0,0.0,white,0,1,a Passed 1st time,2.0,3.7
14404,10.0,10.0,14474,10.0,2.0,42.0,3.7,1.92,1,1.71,1.0,5.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,5.0,3.7
14405,7.0,6.0,14494,7.0,1.0,40.0,3.7,0.42,1,0.13,1.0,3.0,-61.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,3.7
14406,5.5284814690188915,5.525933759553911,14496,5.708233638282899,2.0,48.0,3.7,0.08606777762218175,1,0.0,1.0,4.0,-56.0,1.0,1.0,white,0,1,a Passed 1st time,6.0,3.7
14407,6.0,8.0,14535,6.0,1.0,40.0,3.7,0.15,1,0.72,1.0,4.0,-61.0,0.0,0.0,white,0,1,a Passed 1st time,6.0,3.7
14408,5.5284814690188915,5.525933759553911,14546,5.708233638282899,2.0,37.0,3.7,0.08606777762218175,1,0.008756037503551469,1.0,4.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.7
14409,3.0,4.0,14551,3.0,1.0,35.0,3.7,-0.74,1,-0.27,1.0,3.0,-60.0,0.0,0.0,white,0,1,a Passed 1st time,5.0,3.7
14410,4.0,4.0,14580,5.0,1.0,32.0,3.7,-0.08,1,-0.33,1.0,2.0,-62.0,0.0,0.0,other,1,1,a Passed 1st time,1.0,3.7
14411,8.0,8.0,14608,8.0,2.0,43.0,3.7,0.8,1,0.71,1.0,3.0,-60.0,1.0,1.0,white,0,1,a Passed 1st time,5.0,3.7
14412,10.0,10.0,14634,10.0,1.0,41.0,3.7,2.1,1,2.43,1.0,3.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.7
14413,9.0,10.0,14638,9.0,2.0,44.0,3.7,1.21,1,1.34,1.0,2.0,-57.0,1.0,1.0,white,0,1,a Passed 1st time,5.0,3.7
14414,6.0,8.0,14639,6.0,2.0,35.0,3.7,0.12,1,0.64,1.0,4.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.7
14415,4.0,5.0,14651,4.0,1.0,42.0,3.7,-0.38,1,-0.22,1.0,4.0,-62.0,0.0,0.0,asian,0,1,a Passed 1st time,5.0,3.7
14416,6.0,5.0,14653,6.0,1.0,47.0,3.7,0.1,1,-0.07,1.0,3.0,-61.0,0.0,0.0,white,0,1,a Passed 1st time,6.0,3.7
14417,3.0,2.0,14696,3.0,2.0,28.5,3.7,-0.6,1,-0.89,1.0,4.0,-62.0,1.0,1.0,white,0,1,b Passed 2nd time,3.0,3.7
14418,5.5284814690188915,5.525933759553911,14707,5.708233638282899,1.0,41.0,3.7,0.08606777762218175,1,0.008756037503551469,1.0,3.0,-53.0,0.0,0.0,white,0,1,a Passed 1st time,5.0,3.7
14419,8.0,6.0,14715,8.0,2.0,47.0,3.7,0.64,1,0.19,1.0,3.0,-59.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.7
14420,5.5284814690188915,5.525933759553911,14729,5.0,1.0,45.0,3.7,-0.18,1,0.008756037503551469,1.0,3.0,-56.0,0.0,0.0,white,0,1,a Passed 1st time,6.0,3.7
14421,2.0,4.0,14730,3.0,2.0,38.0,3.7,-0.8,1,-0.29,1.0,4.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.7
14422,8.0,6.0,14737,8.0,2.0,36.0,3.7,0.64,1,0.08,1.0,3.0,-61.0,1.0,1.0,asian,0,1,a Passed 1st time,3.0,3.7
14423,5.0,6.0,14750,5.0,1.0,32.0,3.7,-0.14,1,-0.04,1.0,4.0,-57.0,0.0,0.0,white,0,1,a Passed 1st time,2.0,3.7
14424,5.5284814690188915,5.525933759553911,14761,9.0,2.0,39.0,3.7,1.17,1,0.008756037503551469,1.0,3.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,6.0,3.7
14425,1.0,4.0,14777,1.0,1.0,38.0,3.7,-1.6,1,-0.26,2.0,2.0,-60.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,3.7
14426,2.0,2.0,14779,2.0,1.0,46.0,3.7,-0.98,1,-0.91,1.0,4.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,6.0,3.7
14427,8.0,10.0,14780,8.0,2.0,40.5,3.7,0.8,1,1.42,1.0,5.0,-54.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.7
14428,5.0,9.0,14783,5.0,2.0,46.0,3.7,-0.03,1,0.92,1.0,4.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,6.0,3.7
14429,4.0,4.0,14785,4.0,1.0,36.0,3.7,-0.32,1,-0.45,1.0,4.0,-63.0,0.0,0.0,white,0,1,a Passed 1st time,5.0,3.7
14430,4.0,4.0,14798,4.0,2.0,45.0,3.7,-0.39,1,-0.47,1.0,3.4660457545890226,-60.0,1.0,1.0,white,0,1,a Passed 1st time,5.0,3.7
14431,4.0,4.0,14813,5.0,2.0,36.0,3.7,-0.24,1,-0.42,1.0,4.0,-60.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,3.7
14432,5.0,6.0,14819,5.0,2.0,40.5,3.7,0.01,1,0.25,1.0,3.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,5.0,3.7
14433,5.5284814690188915,5.525933759553911,14864,5.708233638282899,1.0,37.0,3.7,0.08606777762218175,1,0.008756037503551469,1.0,3.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,6.0,3.7
14434,4.0,5.0,14890,4.0,1.0,30.5,3.7,-0.33,1,-0.3,1.0,3.0,-60.0,0.0,0.0,white,0,1,a Passed 1st time,2.0,3.7
14435,7.0,7.0,14891,7.0,2.0,41.0,3.7,0.47,1,0.53,1.0,4.0,-68.0,1.0,1.0,white,0,1,a Passed 1st time,5.0,3.7
14436,5.0,7.0,14901,6.0,2.0,41.0,3.7,0.06,1,0.39,1.0,4.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,6.0,3.7
14437,5.5284814690188915,5.525933759553911,14916,5.708233638282899,2.0,38.0,3.7,0.08606777762218175,1,0.008756037503551469,1.0,4.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.7
14438,5.0,10.0,14921,5.0,1.0,38.0,3.7,-0.07,1,2.01,1.0,4.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,5.0,3.7
14439,1.0,1.0,14930,1.0,2.0,32.5,3.7,-1.26,1,-1.52,1.0,3.0,-67.0,1.0,1.0,black,0,0,c Failed,5.0,3.7
14440,10.0,10.0,14945,10.0,1.0,38.0,3.7,1.93,1,1.51,1.0,5.0,-63.0,0.0,0.0,white,0,1,a Passed 1st time,5.0,3.7
14441,2.0,3.0,14962,2.0,1.0,42.0,3.7,-0.96,1,-0.73,1.0,4.0,-62.0,0.0,0.0,hisp,0,1,a Passed 1st time,6.0,3.7
14442,1.0,1.0,14972,1.0,1.0,40.0,3.7,-1.62,1,-1.79,1.0,4.0,-60.0,0.0,0.0,white,0,1,b Passed 2nd time,6.0,3.7
14443,7.0,8.0,15005,7.0,1.0,42.0,3.7,0.48,1,0.63,1.0,4.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,6.0,3.7
14444,2.0,2.0,15049,2.0,1.0,46.0,3.7,-1.08,1,-0.99,1.0,4.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,5.0,3.7
14445,9.0,10.0,15088,9.0,1.0,31.0,3.7,1.04,1,1.64,1.0,3.0,-62.0,0.0,0.0,black,0,1,a Passed 1st time,1.0,3.7
14446,5.5284814690188915,5.525933759553911,15140,5.0,1.0,39.0,3.7,0.06,1,0.008756037503551469,1.0,3.0,-60.0,0.0,0.0,white,0,1,a Passed 1st time,6.0,3.7
14447,4.0,6.0,15157,5.0,2.0,42.0,3.7,-0.17,1,0.07,1.0,3.0,-59.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.7
14448,9.0,9.0,15182,9.0,1.0,32.5,3.7,0.91,1,0.95,1.0,4.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.7
14449,9.0,9.0,15185,9.0,1.0,34.0,3.7,0.98,1,0.95,2.0,4.0,-57.0,0.0,0.0,hisp,0,1,a Passed 1st time,4.0,3.7
14450,4.0,5.0,15189,4.0,2.0,42.0,3.7,-0.45,1,-0.05,1.0,4.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,5.0,3.7
14451,7.0,7.0,15212,7.0,1.0,41.0,3.7,0.46,1,0.32,1.0,4.0,-60.0,0.0,0.0,white,0,1,a Passed 1st time,6.0,3.7
14452,6.0,6.0,15230,6.0,2.0,42.0,3.7,0.29,1,0.2,1.0,4.0,-66.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.7
14453,7.0,7.0,15231,7.0,2.0,39.0,3.7,0.49,1,0.36,1.0,3.0,-58.0,1.0,1.0,asian,0,1,a Passed 1st time,4.0,3.7
14454,10.0,9.0,15239,10.0,1.0,32.0,3.7,1.76,1,1.26,1.0,4.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.7
14455,10.0,10.0,15270,10.0,2.0,33.0,3.7,1.72,1,1.63,1.0,4.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.7
14456,4.0,6.0,15272,4.0,2.0,34.0,3.7,-0.34,1,0.28,1.0,4.0,-59.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.7
14457,9.0,9.0,15275,10.0,2.0,30.0,3.7,1.23,1,0.93,1.0,4.0,-60.0,1.0,1.0,white,0,1,a Passed 1st time,2.0,3.7
14458,1.0,1.0,15282,1.0,2.0,37.0,3.7,-1.35,1,-1.91,1.0,4.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,6.0,3.7
14459,7.0,6.0,15286,7.0,2.0,42.0,3.7,0.44,1,0.01,1.0,4.0,-56.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.7
14460,10.0,10.0,15337,10.0,2.0,45.0,3.7,1.67,1,1.66,1.0,4.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.7
14461,10.0,10.0,15343,10.0,2.0,41.0,3.7,1.33,1,1.52,1.0,3.0,-57.0,1.0,1.0,white,0,1,a Passed 1st time,5.0,3.7
14462,2.0,2.0,15355,3.0,2.0,40.0,3.7,-0.8,1,-1.14,1.0,4.0,-63.0,1.0,1.0,white,0,1,a Passed 1st time,5.0,3.7
14463,10.0,10.0,15358,10.0,2.0,36.0,3.7,1.58,1,1.52,2.0,3.0,-64.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,3.7
14464,2.0,2.0,15371,2.0,1.0,25.0,3.7,-1.02,1,-1.01,1.0,3.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,2.0,3.7
14465,9.0,9.0,15428,9.0,2.0,46.0,3.7,1.12,1,0.95,1.0,4.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.7
14466,5.5284814690188915,5.525933759553911,15433,4.0,1.0,41.0,3.7,-0.37,1,0.008756037503551469,1.0,4.0,-63.0,0.0,0.0,white,0,1,a Passed 1st time,6.0,3.7
14467,5.5284814690188915,5.525933759553911,15440,5.708233638282899,1.0,39.0,3.7,0.08606777762218175,1,0.008756037503551469,1.0,4.0,-45.0,0.0,0.0,white,0,0,c Failed,4.0,3.7
14468,7.0,7.0,15449,7.0,2.0,42.0,3.7,0.46,1,0.32,1.0,4.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,3.7
14469,4.0,5.0,15493,4.0,2.0,30.0,3.7,-0.42,1,-0.32,1.0,4.0,-67.0,1.0,1.0,white,0,1,a Passed 1st time,2.0,3.7
14470,10.0,8.0,15501,10.0,1.0,40.0,3.7,1.75,1,0.86,1.0,3.0,-61.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.7
14471,6.0,4.0,15539,6.0,2.0,39.0,3.7,0.13,1,-0.3,1.0,3.0,-62.0,1.0,1.0,white,0,1,b Passed 2nd time,4.0,3.7
14472,3.0,3.0,15551,4.0,1.0,44.0,3.7,-0.5,1,-0.56,1.0,3.4660457545890226,-62.0,0.0,0.0,white,0,1,a Passed 1st time,5.0,3.7
14473,2.0,3.0,15561,2.0,2.0,46.0,3.7,-1.03,1,-0.58,1.0,4.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,6.0,3.7
14474,10.0,10.0,15594,10.0,2.0,48.0,3.7,1.84,1,2.34,1.0,3.0,-59.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.7
14475,7.0,7.0,15599,7.0,1.0,30.0,3.7,0.36,1,0.33,1.0,3.0,-41.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,3.7
14476,9.0,8.0,15601,9.0,1.0,41.0,3.7,0.9,1,0.58,1.0,3.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,3.7
14477,8.0,9.0,15610,8.0,1.0,39.0,3.7,0.74,1,0.92,1.0,4.0,-57.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,3.7
14478,10.0,9.0,15648,10.0,2.0,45.0,3.7,1.8,1,1.19,1.0,3.0,-59.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.7
14479,1.0,2.0,15649,1.0,1.0,33.0,3.7,-1.86,1,-0.95,1.0,4.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,5.0,3.7
14480,8.0,9.0,15696,8.0,1.0,42.0,3.7,0.86,1,1.03,1.0,4.0,-66.0,0.0,0.0,white,0,1,a Passed 1st time,6.0,3.7
14481,9.0,9.0,15697,9.0,2.0,33.0,3.7,1.2,1,1.02,1.0,3.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,2.0,3.7
14482,9.0,10.0,15714,9.0,1.0,31.0,3.7,1.12,1,1.31,1.0,4.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,3.7
14483,6.0,6.0,15740,6.0,1.0,46.0,3.7,0.24,1,0.1,1.0,4.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,6.0,3.7
14484,10.0,10.0,15746,10.0,1.0,47.0,3.7,1.64,1,1.48,2.0,3.0,-42.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.7
14485,8.0,9.0,15755,9.0,2.0,36.0,3.7,0.89,1,1.15,1.0,5.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.7
14486,9.0,9.0,15776,9.0,1.0,36.0,3.7,1.1,1,1.17,1.0,3.0,-60.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,3.7
14487,10.0,10.0,15781,10.0,1.0,44.0,3.7,2.12,1,2.43,1.0,3.0,-64.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.7
14488,5.5284814690188915,5.525933759553911,15829,5.708233638282899,2.0,34.0,3.7,0.08606777762218175,1,0.008756037503551469,1.0,4.0,-62.0,1.0,1.0,asian,0,1,a Passed 1st time,4.0,3.7
14489,10.0,9.0,15834,10.0,1.0,46.0,3.7,1.58,1,1.11,1.0,3.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.7
14490,1.0,2.0,15851,1.0,2.0,42.0,3.7,-1.6,1,-1.19,1.0,4.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,5.0,3.7
14491,8.0,9.0,15858,9.0,2.0,42.0,3.7,0.89,1,0.88,1.0,4.0,-59.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.7
